Anatase
Wavelength = 1.54059
79.288	3.61
79.341	3.24
79.394	5.76
79.447	9.61
79.5	5.29
79.553	4.00
79.606	5.29
79.659	4.00
79.712	4.84
79.765	2.25
79.818	1.44
79.871	2.89
79.924	4.00
